latitude,longitude,result_city
42.3222222,-83.1763889,dearborn
40.1997222,-76.7313889,middletown
34.2011111,-118.5972222,canoga park
46.5897222,-111.9147222,east helena
52.666667,1.0,norfolk (uk/england)
38.7297222,-120.7975,placerville
58.3019444,-134.4197222,juneau
49.266667,-122.783333,port coquitlam (canada)
53.319074,-117.753322,jasper/hinton aiport (canada)
43.4711111,-89.7441667,baraboo
36.08551,-94.371087,ozark national forest (near spring lake&#44 aprx.5 miles to n)
33.8313889,-118.2811111,carson (the city of&#44 near l.a. airport)
41.2541667,-76.9208333,montoursville
33.1908333,-101.3777778,post (3 mi. west of)
47.5302778,-122.0313889,issaquah
47.6063889,-122.3308333,seattle
41.3830556,-71.6422222,charlestown
31.8022222,-97.0913889,west
33.9597222,-118.3997222,westchester
41.0905556,-73.9183333,west nyack
41.6716667,-72.9497222,bristol
39.9522222,-75.1641667,philadelphia (sw)
37.7022222,-121.9347222,dublin
34.4438889,-116.9669444,lucerne valley
34.1083333,-117.2888889,san bernardino
35.1508333,-92.7438889,morrilton
42.9613889,-88.0125,greenfield
40.015,-105.27,boulder
34.1066667,-117.8058333,san dimas
31.316667,-113.536944,puerto penasco (mexico)
31.316667,-113.536944,puerto penasco (mexico)
38.5472222,-122.8152778,windsor
32.2216667,-110.9258333,tucson
32.2216667,-110.9258333,tucson
39.7425,-105.5130556,idaho springs
52.698223,5.222918,grootebroek (netherlands)
37.9736111,-122.53,san rafael
36.1397222,-96.1086111,sand springs
35.2225,-97.4391667,norman
26.1416667,-81.795,naples
33.4144444,-82.3127778,harlem
48.6994444,-94.3427778,west central
47.571042,-64.915619,inkerman/tracadie (canada)
40.2722222,-81.6061111,newcomerstown
40.604917,-74.485166,green brook
34.2694444,-118.7805556,simi valley
41.2586111,-95.9375,omaha
33.2558333,-116.3741667,borrego springs
43.48,-72.386568,windsor co. (interstate 91)
-27.47101,153.024292,brisbane (qld&#44 australia)
43.1913889,-71.6758333,hopkinton
39.1616667,-84.7491667,cleves
32.7833333,-96.8,dallas
39.6136111,-86.1066667,greenwood
46.729777,-117.181738,pullmam
39.6136111,-86.1066667,greenwood
34.1577778,-118.6375,calabasas
9.925201,78.119775,madurai (india)
53.584441,-2.428619,bolton&#44 manchester (uk/england)
40.8,-96.6666667,lincoln
40.8,-96.6666667,lincoln
36.3125,-95.6158333,claremore
38.5816667,-121.4933333,sacramento
36.458004,-116.870886,furnace creek&#44 ca (death valley)
37.7241667,-89.8611111,perryville
34.0522222,-118.2427778,los angeles
39.3325,-76.6930556,gwynn oak
33.8491667,-118.3875,redondo beach
32.2216667,-110.9258333,tucson
-33.861481,151.205475,sydney (australia)
32.7355556,-97.1077778,arlington
33.9791667,-118.0319444,whittier
45.4872222,-122.8025,beaverton
45.5236111,-122.675,portland
40.8338889,-74.0975,east rutherford
38.9780556,-122.8383333,kelseyville
38.7422222,-108.0683333,delta
42.1572222,-79.1022222,kennedy
42.2159,-79.1081,gerry/ellington
61.3213889,-149.5677778,eagle river
-33.924868,18.424055,cape town (south africa)
39.0483333,-95.6777778,topeka
26.1219444,-80.1436111,fort lauderdale
40.7141667,-74.0063889,new york city
34.9944444,-117.585,kramer
42.7325,-84.5555556,lansing
34.2522222,-118.2875,tujunga
40.5066667,-74.2658333,perth amboy
33.6516667,-97.3761111,muenster
41.8083333,-72.25,storrs
33.4222222,-111.8219444,mesa
44.2736111,-69.3677778,washington
43.066667,-79.95,caledonia (canada)
38.572682,-121.468,sacramento/davis
64.8377778,-147.7163889,fairbanks
35.9130556,-79.0561111,chapel hill
1.352083,103.819836,singapore
27.33,52.903333,jafir (jordan)
42.2011111,-85.58,portage
37.6391667,-120.9958333,modesto
40.6408333,-74.8816667,annandale
32.2344444,-97.755,glen rose
40.5697222,-79.765,new kensington
34.1722222,-118.3780556,north hollywood
32.4486111,-99.7327778,abilene
48.6011111,-93.4108333,international falls
40.4841667,-88.9936111,bloomington
33.1191667,-117.0855556,escondido
36.175,-115.1363889,las vegas
32.7558333,-111.6702778,arizona city
44.0872222,-69.7994444,richmond
43.9186111,-69.8016667,woolwich
34.8697222,-111.7602778,sedona
35.2783333,-93.1336111,russellville
35.9036111,-81.0908333,hiddenite
42.6708333,-72.55,bernardston
25.7738889,-80.1938889,miami
34.048928,-111.093731,lake erling
46.896371,19.689686,kecskem&eacute;t (hungary)
34.9341667,-88.5222222,corinth
40.5658333,-111.8636111,white city
41.1108333,-112.0252778,clearfield
33.8752778,-117.5655556,corona
40.1933333,-85.3863889,muncie
33.6694444,-117.8222222,irvine
42.2458333,-84.4013889,jackson
38.6447222,-121.2711111,fair oaks
39.4458333,-123.8041667,fort bragg
31.9575,-110.955,sahuarita
41.12,-87.8611111,kankakee
37.2152778,-93.2980556,springfield
47.6063889,-122.3308333,seattle
30.0927778,-93.7363889,orange
38.6447222,-121.2711111,fair oaks
33.4222222,-111.8219444,mesa
48.7597222,-122.4869444,bellingham
29.9744444,-92.1341667,abbeville
40.9275,-73.9977778,bergenfield
61.5813889,-149.4394444,wasilla
35.0455556,-85.3097222,chattanooga
42.0986111,-75.9183333,binghamton
45.3733333,-84.9552778,petoskey
28.5380556,-81.3794444,orlando
35.2333333,-106.6638889,rio rancho
34.04,-118.5786111,topanga beach
36.8527778,-75.9783333,virginia beach
42.0527778,-124.2827778,brookings
26.3583333,-80.0833333,boca raton
28.325,-81.5333333,celebration
39.7588889,-84.1916667,dayton
45.6,-73.733333,laval (canada)
40.7141667,-74.0063889,new york city
28.6802778,-81.5097222,apopka
42.2416667,-70.8902778,hingham
47.6063889,-122.3308333,seattle
40.7372222,-114.0366667,wendover
32.8608333,-91.3883333,oak grove
34.0522222,-118.2427778,los angeles
51.514125,-0.093689,london (uk/england)
42.6525,-73.7566667,albany
38.5733333,-109.5491667,moab (south of)
54.911944,-1.383333,sunderland (uk/england)
40.0991667,-83.1141667,dublin
38.2080556,-91.1602778,sullivan (near)
35.1980556,-111.6505556,flagstaff
29.7630556,-95.3630556,houston
29.4238889,-98.4933333,san antonio
43.5977778,-88.2788889,campbellsport
34.4777778,-83.7736111,clermont
37.0058333,-121.5672222,gilroy (5 miles so of)
39.8813889,-83.0930556,grove city
28.7027778,-81.3386111,longwood
42.0597222,-93.88,boone
34.61,-112.315,prescott valley
38.907231,-77.036464,washington&#44 d.c.
41.2230556,-111.9730556,ogden
35.3733333,-119.0177778,bakersfield
43.333333,-79.883333,waterdown (canada)
34.2477778,-88.9986111,pontotoc
43.0730556,-89.4011111,madison
33.3061111,-111.8405556,chandler
36.1866667,-94.1286111,springdale
33.9191667,-118.4155556,el segundo
35.0844444,-106.6505556,albuquerque
54.4,-126.65,houston (canada)
25.7902778,-80.1302778,miami beach
47.4236111,-120.3091667,wenatchee
41.3711111,-73.4144444,bethel
43.75,-79.2,scarborough (canada)
53.366667,-1.5,sheffield (uk/england)
34.1425,-118.2541667,glendale
41.1338889,-81.4847222,cuyahoga falls
42.09,-78.4944444,allegany
38.6105556,-122.8680556,healdsburg
36.8527778,-75.9783333,virginia beach
47.8555556,-121.9697222,monroe
37.6688889,-122.0797222,hayward
36.6102778,-88.3147222,murray (near)
28.065,-81.7888889,auburndale
32.8475,-115.5686111,imperial
33.4483333,-112.0733333,phoenix
42.7875,-86.1088889,holland
-22.909938,-47.062633,campinas/sao paulo (brazil)
33.4483333,-112.0733333,phoenix
38.6272222,-90.1977778,st. louis (chesterfield valley)
41.4047222,-81.7230556,parma
43.6136111,-116.2025,boise
-35.27603,149.13435,canberra (australia)
45.3180556,-85.2583333,charlevoix
36.0625,-94.1572222,fayetteville
38.7216667,-76.6608333,dunkirk
35.6833333,-85.77,mcminnville
30.6166667,-89.6525,carriere
41.4644444,-81.5088889,beachwood
37.5972222,-90.6272222,ironton
33.9791667,-118.0319444,whittier
50.783333,-0.65,bognor regis (uk/england)
51.514125,-0.093689,london (uk/england)
39.0997222,-94.5783333,kansas city
41.2222222,-73.0569444,milford
43.1886111,-102.7391667,oglala
37.3022222,-120.4819444,merced
33.7738889,-117.9405556,garden grove
26.525,-80.0666667,boynton beach
44.797547,-69.879749,mdison
47.5675,-122.6313889,bremerton
34.2275,-83.8844444,oakwood
37.4852778,-122.2352778,redwood city
21.161908,-86.851528,cancun (mexico)
36.3883333,-86.4466667,gallatin
52.203158,-1.545244,moreton morrell (uk/england)
39.103118,-84.51202,cincinnati
33.7669444,-118.1883333,long beach
47.6063889,-122.3308333,seattle
39.9977778,-76.3544444,millersville
32.1322222,-81.2991667,bloomingdale
37.0113889,-95.935,caney
40.135,-74.5244444,cream ridge
30.3569444,-87.1638889,gulf breeze
32.4608333,-84.9877778,columbus
42.3702778,-87.9019444,gurnee
36.216667,37.166667,aleppo (syria)
35.2333333,-106.6638889,rio rancho
41.4994444,-81.6955556,cleveland
33.4483333,-112.0733333,phoenix
41.4444444,-87.6313889,crete
35.4777778,-94.2216667,alma
-33.924868,18.424055,cape town (south africa)
35.960638,-83.920739,knoxvile
34.8697222,-111.7602778,sedona
40.738658,-85.171637,bluffton
41.1441667,-111.9225,uintah
37.4136111,-76.5258333,gloucester
41.7636111,-72.6855556,west hartford
34.4463889,-82.3916667,honea path
41.6388889,-70.9708333,north dartmouth
39.9555556,-86.0138889,fishers
39.6977778,-76.0630556,rising sun
39.4458333,-123.8041667,fort bragg
39.2930556,-83.9888889,blanchester
34.8638889,-84.3241667,blue ridge
25.7738889,-80.1938889,miami
38.7613889,-120.5855556,pollock pines
35.2705556,-85.9530556,alto
35.7913889,-78.7813889,cary
39.9522222,-75.1641667,philadelphia
39.9522222,-75.1641667,philadelphia
41.9141667,-88.3086111,st. charles
39.2191667,-121.06,grass valley
42.4461111,-87.8327778,zion
38.5816667,-121.4933333,sacramento
52.633333,1.3,norwich (norfolk) (uk/england)
34.0633333,-117.65,ontario
40.4555556,-109.5280556,vernal
28.0341667,-80.5888889,palm bay
38.9905556,-77.0263889,silver spring
60.7922222,-161.7558333,bethel
36.0725,-79.7922222,greensboro
37.6688889,-77.8822222,maidens
45.266667,-66.066667,st. john (canada)
36.042343,-86.549854,lavergne
49.883333,-97.166667,winnipeg (canada)
42.6525,-73.7566667,albany
27.3361111,-82.5308333,sarasota county
38.4730556,-77.9969444,culpeper
42.4183333,-71.1066667,medford
60.7922222,-161.7558333,bethel
45.5230556,-122.9886111,hillsboro
45.5230556,-122.9886111,hillsboro
34.005,-118.8091667,malibu
33.7358333,-118.2913889,san pedro
42.4461111,-87.8327778,zion
42.4397222,-72.6352778,whately
41.7797222,-71.4377778,cranston
37.725,-122.155,san leandro
35.1477778,-114.5675,bullhead city
41.1363889,-112.0302778,sunset
21.3069444,-157.8583333,honolulu
55.4119444,-131.7227778,ward cove
26.6583333,-80.2416667,wellington
33.4936111,-117.1475,temecula
37.5880556,-76.4747222,topping
26.6583333,-80.2416667,wellington
33.4708333,-81.975,augusta
26.9294444,-82.0455556,punta gorda
26.1336111,-80.1133333,sunrise
34.9808333,-79.2244444,raeford
36.7533333,-86.1905556,scottsville
41.7355556,-122.6333333,yreka
36.510071,-4.882447,marbela (spain)
39.6019444,-74.8430556,folsom
34.61,-112.315,prescott valley
38.1075,-122.5686111,novato
36.7477778,-119.7713889,fresno
37.6922222,-97.3372222,wichita
25.8627778,-80.1930556,miami shores
41.1827778,-80.7655556,niles
48.5466667,-117.9044444,colville
39.370097,-121.103865,nevada city/north san juan  (between)
47.4830556,-122.2158333,renton
37.1230556,-120.2591667,chowchilla (south of&#44 madera county)
35.2233333,-114.2222222,golden valley
34.6980556,-118.1358333,lancaster
38.7563889,-119.375,wellington
38.2558333,-119.2302778,bridgeport
33.4483333,-112.0733333,phoenix
34.01,-109.4580556,greer
33.4483333,-112.0733333,phoenix
64.8377778,-147.7163889,fairbanks
20.653407,-105.225332,puerto vallarto (mexico)
39.6294444,-79.9561111,morgantown
44.314844,-85.602364,kansas city
39.9402778,-82.0133333,zanesville
51.333333,-1.75,pewsey (uk/england)
52.336916,-6.463338,wexford town (republic of ireland)
42.8597222,-89.5380556,belleville
30.1819444,-96.5952778,burton
42.128523,-70.919013,hingham/rockland
41.4994444,-81.6955556,cleveland
42.5,-70.8583333,marblehead
40.4416667,-75.3419444,quakertown
-22.9083,-43.197077,rio de janeiro (brazil)
30.2419444,-93.2505556,westlake
42.844668,-73.81838,clifton park
37.6688889,-122.0797222,hayward
36.3611111,-104.5947222,springer (i-25)
39.7391667,-104.9841667,denver
43.3772222,-73.6136111,queensbury
33.7222222,-116.3736111,palm desert
53.55,-113.5,edmonton (canada)
38.0666667,-103.2222222,las animas
37.775,-122.4183333,san francisco
36.3230556,-86.7133333,goodlettsville
49.516667,-123.916667,halfmoon bay (canada)
45.5,-73.583333,montreal (canada)
41.01,-81.8625,seville
35.759573,-79.0193,north carolina (in flight)
38.5816667,-121.4933333,sacramento
38.9038889,-78.0022222,markham
43.7569444,-71.6886111,plymouth
-35.27603,149.13435,canberra (australia)
64.8377778,-147.7163889,fairbanks
44.65,-63.6,halifax (canada)
-33.861481,151.205475,sydney (west) (nsw&#44 australia)
43.2463889,-78.1938889,albion
43.133333,-80.75,woodstock (outside of) (canada)
43.75,-79.2,scarborough (canada)
38.6272222,-90.1977778,st. louis
33.5422222,-117.7822222,laguna beach
52.416667,-1.55,coventry (uk/england)
42.7533333,-84.7463889,grand ledge
36.175,-115.1363889,las vegas
35.2269444,-80.8433333,charlotte
51.266667,1.083333,canterbury (near)&#44 dover&#44 kent (uk/england)
37.6194444,-84.5780556,lancaster
53.41291,-8.24389,republic of ireland
41.24,-83.6433333,cygnet
42.4858333,-83.1052778,madison heights
25.9244444,-81.6458333,goodland
47.6063889,-122.3308333,seattle
47.419098,7.502368,laufen bl (switzerland)
36.175,-115.1363889,las vegas
20.798363,-156.331925,maui
25.7738889,-80.1938889,miami
41.6819444,-85.9766667,elkhart
38.9694444,-77.3863889,herndon
41.748348,-87.973794,rosemont/darien
53.888996,-2.633778,lancashire (uk/england)
30.5311111,-96.6927778,caldwell
35.8777778,-76.6155556,roper
42.2494444,-71.0666667,milton
34.0038889,-117.0611111,calimesa
54.766667,-1.566667,durham (uk/england)
46.8722222,-113.9930556,missoula
36.8688889,-94.3677778,neosho
24.466667,54.366667,abu dhabi (u.a.e.)
42.375,-71.1061111,cambridge
40.8666667,-124.0816667,arcata
47.2530556,-122.4430556,tacoma
41.525,-88.0816667,joliet
47.615,-117.655556,fairchild afb
29.875,-98.2622222,canyon lake
34.7694444,-92.2669444,north little rock
34.0633333,-117.65,ontario
42.9116667,-73.8686111,ballston lake
41.3683333,-82.1077778,elyria
35.2244444,-96.6702778,seminole
34.5211111,-117.9827778,littlerock
35.7719444,-78.6388889,raleigh
40.7141667,-74.0063889,new york city (queens)
40.7141667,-74.0063889,new york city (time square)
36.150732,49.105325,space (nasa broadcast)
41.2505556,-87.8313889,manteno
35.238,-94.622464,alaska??
1.530976,110.34422,kuching (malaysia)
35.7719444,-78.6388889,raleigh
39.6066667,-75.8336111,elkton
37.7397222,-121.4241667,tracy
40.5,-111.95,west jordan
34.0983333,-118.3258333,hollywood
32.7833333,-96.8,dallas
34.0522222,-118.2427778,los angeles (mid-city)
37.9847222,-120.2627778,soulsbyville
41.4666667,-86.4830556,walkerton
30.0969444,-95.6158333,tomball
34.2783333,-119.2922222,ventura
-38.266702,146.741207,gippsland (australia)
46.159778,3.347006,venda (south africa)
45.7008333,-111.7855556,harrison
42.1944444,-71.8361111,auburn
29.7630556,-95.3630556,houston
29.9938889,-90.2416667,kenner
42.125,-72.75,westfield
40.267194,-86.134902,indiana (no idea)
27.2936111,-80.3505556,port saint lucie
43.666667,-79.416667,toronto (canada)
32.2216667,-110.9258333,tucson
39.6883333,-123.4816667,laytonville
21.2827778,-157.8016667,kaimuki
45.3575,-122.6055556,oregon city
38.2972222,-122.2844444,napa
37.4947222,-120.8455556,turlock
37.4947222,-120.8455556,turlock
36.9086111,-111.4727778,page
31.6830556,-92.1336111,jena
34.8280556,-78.0233333,rose hill
37.9747222,-87.5558333,evansville
40.7302778,-80.3102778,new brighton
40.7141667,-74.0063889,new york city (bronx)
33.8352778,-117.9136111,anaheim
47.998276,-122.439503,whidbey island
36.175,-115.1363889,las vegas
33.4483333,-112.0733333,phoenix
37.775,-122.4183333,san francisco
34.4358333,-119.8266667,goleta
40.115,-111.6541667,spanish fork
36.8466667,-76.2855556,norfolk
44.7825,-69.3838889,pittsfield
37.3058333,-89.5180556,cape girardeau
41.4663889,-73.4861111,new fairfield
32.4366667,-111.2247222,marana
56.0,-3.75,falkirk (uk/england)
25.7738889,-80.1938889,miami (2 hrs. out of&#44 on i-95&#44 milemarker 117)
42.2711111,-89.0938889,rockford
39.9355556,-91.4097222,quincy (15 miles south of)
42.5847222,-87.8211111,kenosha
31.968599,-99.901813,roscoe and ft. justice (between)
42.8597222,-89.5380556,belleville
48.0841667,-121.9675,granite falls
42.8597222,-89.5380556,belleville
46.7833333,-92.1063889,duluth
50.98707,5.36716,zonhoven (belgium)
34.0522222,-118.2427778,los angeles
36.8347222,-81.515,marion
-24.957777,-53.459511,cascavel (brazil)
43.236196,-70.820335,rollingsford
34.7575,-112.4530556,chino valley
41.0338889,-73.7633333,white plains
40.581761,-104.983766,springer (nm)/colorado city (co)
34.4436111,-118.6086111,valencia
45.7805556,-119.2161111,stanfield
29.94615,-95.332902,houston/dallas (between)
37.595,-120.9566667,ceres
26.9294444,-82.0455556,punta gorda
37.7397222,-121.4241667,tracy
-28.00029,153.430878,gold coast (australia)
19.432608,-99.133208,mexico city (mexico)
40.38069,-74.531694,south brunswick
36.3486111,-82.2108333,elizabethton
19.432608,-99.133208,mexico city (mexico)
38.0280556,-121.8836111,pittsburg
43.75,-79.2,scarborough (canada)
41.1827778,-80.7655556,niles
36.778261,-119.417932,california
51.083333,-114.083333,calgary (ne of) (canada)
35.152027,-86.570551,fayettville
-28.00029,153.430878,gold coast (qld&#44 australia)
42.0897222,-76.8080556,elmira
47.7505556,-90.3341667,grand marais
44.3244444,-75.2513889,edwards
52.466667,-1.916667,birmingham (uk/england)
37.8716667,-122.2716667,berkeley
41.5036111,-84.4141667,stryker (near)  (nw ohio)
44.3580556,-89.0858333,waupaca
44.98,-93.2636111,minneapolis
40.4405556,-79.9961111,pittsburgh
51.514125,-0.093689,london (uk/england)
42.0333333,-87.8833333,des plaines
26.2030556,-98.2297222,mcallen
46.9811111,-123.8880556,hoquiam
41.85,-87.65,chicago
45.7833333,-108.5,billings
32.7152778,-117.1563889,san diego (carmel mountain)
38.907231,-77.036464,washington&#44 d.c.
47.5675,-122.6313889,bremerton
47.5675,-122.6313889,bremerton
47.5675,-122.6313889,bremerton
47.5405556,-122.635,port orchard
32.77,-108.2797222,silver city
42.1097222,-86.48,st. joseph
44.2727778,-121.1727778,redmond
26.1219444,-80.1436111,fort lauderdale
29.7630556,-95.3630556,houston
37.775,-122.4183333,san francisco
41.3747222,-83.6513889,bowling green
33.354317,-111.470659,new mexico (above; in flight)
30.3319444,-81.6558333,jacksonville
38.6580556,-77.25,woodbridge
33.9213889,-78.0205556,southport
38.4597222,-75.7594444,mardela springs
43.666667,-79.416667,toronto (canada)
36.0330556,-86.7827778,brentwood
38.7425,-75.6047222,bridgeville
31.4497222,-98.5705556,goldthwaite
49.6,-119.666667,summerland (canada)
34.8477778,-79.1372222,shannon
41.9211111,-73.0605556,winsted
37.264771,-107.017125,durango/pagosa springs (between)
28.0183333,-82.1130556,plant city
39.6283333,-84.1594444,centerville
37.335,-82.5797222,virgie
-0.180653,-78.467838,quito
40.691613,-112.00105,west valley city
33.7669444,-118.1883333,long beach
47.0344444,-122.8219444,lacey
50.545556,-4.144444,tavistock (uk/england)
47.2530556,-122.4430556,tacoma
35.095,-90.3733333,proctor
35.3858333,-94.3983333,fort smith
39.5522222,-84.2333333,springboro
40.7683333,-73.5255556,hicksville
41.8822222,-72.9775,new hartford
33.4483333,-112.0733333,phoenix
44.1669444,-71.9666667,bath
48.1172222,-122.7591667,port townsend
31.4636111,-96.0577778,buffalo (near)
20.785,-156.4655556,kihei
20.785,-156.4655556,kihei
41.0113889,-95.8819444,plattsmouth
47.9188889,-122.5530556,hansville
39.8494444,-75.3561111,west chester
42.8027778,-83.0130556,romeo
47.0380556,-122.8994444,olympia
41.5894444,-88.0577778,lockport
33.94,-118.1316667,downey
55.376084,-7.798045,north atlantic (inflight sighting)
24.9238889,-80.6280556,islamorada
18.3419,-64.930701,charlotte amalie (u. s. virgin islands)
38.4558333,-75.5777778,delmar
36.255123,-115.238349,vegas
33.2,-117.2416667,vista
33.2944444,-83.9661111,jackson
31.3402778,-110.9336111,nogales
41.5236111,-90.5775,davenport
39.8022222,-75.0644444,blackwood
40.2652778,-76.7086111,hummelstown
47.3208333,-106.9094444,jordan (sr mt200&#44 westbound)
19.6036111,-155.0572222,kurtistown
41.4458333,-74.4233333,middletown
39.1155556,-77.5638889,leesburg
40.9011111,-74.5147222,rockaway
48.7597222,-122.4869444,bellingham
43.6105556,-72.9730556,rutland
42.55,-99.8622222,ainsworth
34.9861111,-84.3713889,mccaysville
40.183333,44.516667,yerevan (armenia)
36.175,-115.1363889,las vegas (outside of)
43.55,-80.25,guelph (canada)
53.55,-113.5,edmonton (canada)
35.3733333,-119.0177778,bakersfield
39.945833,-74.19,berkley
40.5141667,-88.9905556,normal
40.5141667,-88.9905556,normal
23.063656,-109.702438,san jose del cabo (mexico)
43.1391667,-77.2725,walworth
36.8055556,-114.0663889,mesquite
46.3,-63.216667,milton (canada)
35.0844444,-106.6505556,albuquerque
35.0844444,-106.6505556,albuquerque
37.6391667,-120.9958333,modesto
52.083333,1.166667,ipswich (uk/england)
27.3361111,-82.5308333,sarasota
33.5805556,-112.2366667,peoria
26.1219444,-80.1436111,fort lauderdale
42.7647222,-71.4402778,hudson
33.937509,-81.265032,lacy springs
38.6630556,-90.5769444,chesterfield
36.5483333,-82.5619444,kingsport
45.8641667,-122.8052778,st. helens
37.4947222,-120.8455556,turlock
42.4183333,-71.1066667,medford
42.4183333,-71.1066667,medford
35.4208333,-81.3055556,crouse
45.383333,-66.0,rothesay (canada)
37.9063889,-122.0638889,walnut creek
37.5736111,-113.7183333,enterprise
-37.813938,144.963425,melbourne (vic&#44 australia)
46.67,-120.7111111,cowiche
35.1552778,-120.6713889,shell beach
41.5119444,-87.9655556,new lenox
40.4405556,-79.9961111,pittsburgh
39.9611111,-82.9988889,columbus
39.8244444,-75.0677778,hilltop
36.4744444,-81.805,mountain city
39.445723,-123.805293,ft. bragg
47.4180556,-122.6297222,burley
32.8572222,-116.9213889,lakeside
41.495867,-87.848661,frankfort
38.3397222,-122.7,rohnert park (sonoma state university)
36.8527778,-75.9783333,virginia beach
36.175,-115.1363889,las vegas
50.9,-1.4,southampton (hampshire) (uk/england)
53.04304,-2.992494,wrexham? (uk/england)
40.7608333,-111.8902778,salt lake city
46.9738889,-124.155,ocean shores
55.716271,11.976056,gersh&oslash;j (denmark)
33.6694444,-117.8222222,irvine
38.9905556,-77.0263889,silver spring
-33.384361,148.007599,forbes (32km outside of) (nsw&#44 australia)
35.4211111,-94.5144444,roland
45.16,-92.9930556,hugo
49.236089,7.316069,wattweiler&#44 zweibruecken (germany)
40.0322222,-75.5563889,frazer
29.5375,-95.1180556,webster
44.2511111,-116.9683333,weiser
44.2911111,-105.5016667,gillette
43.1705556,-75.2919444,marcy
42.8597222,-89.5380556,belleville
42.8597222,-89.5380556,belleville
42.2711111,-89.0938889,rockford
35.4119444,-99.4038889,elk city
38.4736111,-122.8891667,forestville
-33.861481,151.205475,sydney (nsw&#44 australia)
31.6591667,-97.4719444,valley mills
29.9972222,-98.0983333,wimberley
52.466667,-1.916667,birmingham (uk/england)
40.8825,-121.6597222,burney
36.8527778,-75.9783333,virginia beach
35.4675,-97.5161111,oklahoma city
29.1894444,-98.8622222,natalia
41.2008333,-73.3811111,weston
52.473931,6.068176,hattem (netherlands)
30.4063889,-87.6836111,foley
29.7630556,-95.3630556,houston
30.0858333,-94.1016667,beaumont
52.783333,-0.166667,spalding (uk/england)
53.916667,-3.0,fleetwood (uk/england)
43.15,-79.5,mississauga (canada)
40.058324,-74.405661,new jersey (southern)
37.4083333,-102.6138889,springfield
40.5066667,-74.2658333,perth amboy
51.833333,-0.25,hertfordshire (uk/england)
49.9,-119.483333,kelowna (canada)
43.8386111,-73.7613889,schroon lake
39.4666667,-87.4138889,terre haute
39.4666667,-87.4138889,terre haute
40.164579,-74.208267,howell
47.5002778,-111.3,great falls
53.534531,-7.465322,westmeath (republic of ireland)
40.3275,-80.5961111,follansbee
42.903537,-79.617004,dunnville&#44 ontario (canada)
49.1,-122.65,langley (canada)
44.5705556,-71.7591667,granby
29.8944444,-81.3147222,st. augustine
28.022244,-81.732857,winterhaven
39.4405556,-92.545,huntsville
34.235822,-118.484936,north hills
22.890533,-109.916737,cabo san lucas (mexico)
43.2669444,-73.585,fort edward
40.8066667,-74.1858333,bloomfield
35.8166667,-85.5669444,quebeck
38.0677778,-93.36,avery
38.6786111,-121.7722222,woodland
33.2341667,-97.5858333,decatur
47.6063889,-122.3308333,seattle
40.8644444,-75.8113889,nesquehoning
35.0844444,-106.6505556,albuquerque
31.9827778,-98.0333333,hico
41.6763889,-71.9155556,plainfield
29.643817,-84.913029,st. george island
38.7891667,-77.1875,springfield
41.7,-70.3,barnstable
42.3958333,-71.1791667,belmont
42.3477778,-123.3322222,murphy
44.0522222,-123.0855556,eugene
35.7511111,-86.93,spring hill
41.85,-87.65,chicago
41.6441667,-93.4644444,altoona
41.4033333,-72.1063889,quaker hill
41.6005556,-93.6088889,des moines
37.839333,-84.270018,manchester/burning springs area
41.1572222,-85.4883333,columbia city
40.4863889,-86.1336111,kokomo
40.4863889,-86.1336111,kokomo
40.7536111,-86.0688889,peru
41.2188889,-86.4230556,culver
47.3294444,-122.5788889,gig harbor
47.3294444,-122.5788889,gig harbor
40.5186111,-78.395,altoona
30.2669444,-97.7427778,austin
34.1394444,-117.9763889,duarte
33.5016667,-81.9652778,north augusta
37.549376,-121.199104,westly
37.9241667,-122.3880556,point richmond
35.2233333,-114.2222222,golden valley
40.6083333,-75.4905556,allentown
26.7052778,-80.0366667,west palm beach
47.6588889,-117.425,spokane
29.8944444,-81.3147222,st. augustine
46.6022222,-120.5047222,yakima
39.1516667,-77.9825,berryville
47.1302778,-119.2769444,moses lake
28.2916667,-81.4077778,kissimmee
40.8022222,-124.1625,eureka
34.3127778,-78.1613889,northwest
46.8219444,-123.095,rochester
45.0052778,-122.7819444,silverton
38.8461111,-77.3066667,fairfax
40.8927778,-73.9730556,englewood
-4.903638,-80.686432,sullana (peru)
43.1936111,-70.6213889,cape neddick
36.175,-115.1363889,las vegas
33.2183333,-117.0333333,valley center
41.0886111,-74.1441667,mahwah
33.317842,-117.320512,camp pendleton
44.4986111,-88.1827778,oneida
41.68541,-88.109612,oswego/montgomery
43.55,-80.25,guelph (canada)
30.3319444,-81.6558333,jacksonville
37.0561111,-85.0886111,russell springs
43.875694,-70.18747,loring
41.6647222,-72.6397222,rocky hill
44.566667,-80.85,owen sound (canada)
35.0844444,-106.6505556,albuquerque
38.7072222,-121.28,citrus heights
42.6055556,-83.15,troy
42.2711111,-89.0938889,rockford
38.5816667,-121.4933333,sacramento
34.0027778,-84.1447222,duluth
51.315994,0.889358,faversham&#44 kent (uk/england)
29.7855556,-95.8241667,katy
38.2544444,-104.6086111,pueblo
10.666667,-61.516667,port-of-spain (trinidad/tobago)
27.7705556,-82.6794444,st. petersburg
44.0522222,-123.0855556,eugene
43.0591667,-77.6125,henrietta
38.3838889,-97.9097222,windom
40.7608333,-111.8902778,salt lake city
47.4236111,-120.3091667,wenatchee
17.37021,101.900579,erawan (muang loei)(thailand)
41.005,-75.28,bartonsville
